Category,ID,Latitude,Longitude,Date,MODIS_Tile,VNP13A1_002_Line_Y_500m,VNP13A1_002_Sample_X_500m,VNP13A1_002_500_m_16_days_NDVI,VNP13A1_002_500_m_16_days_VI_Quality,VNP13A1_002_500_m_16_days_VI_Quality_bitmask,VNP13A1_002_500_m_16_days_VI_Quality_MODLAND,VNP13A1_002_500_m_16_days_VI_Quality_MODLAND_Description,VNP13A1_002_500_m_16_days_VI_Quality_VI_usefulness,VNP13A1_002_500_m_16_days_VI_Quality_VI_usefulness_Description,VNP13A1_002_500_m_16_days_VI_Quality_Aerosol_quantity,VNP13A1_002_500_m_16_days_VI_Quality_Aerosol_quantity_Description,VNP13A1_002_500_m_16_days_VI_Quality_Adjacent_cloud_detected,VNP13A1_002_500_m_16_days_VI_Quality_Adjacent_cloud_detected_Description,VNP13A1_002_500_m_16_days_VI_Quality_Atmosphere_BRDF_correction,VNP13A1_002_500_m_16_days_VI_Quality_Atmosphere_BRDF_correction_Description,VNP13A1_002_500_m_16_days_VI_Quality_Mixed_clouds,VNP13A1_002_500_m_16_days_VI_Quality_Mixed_clouds_Description,VNP13A1_002_500_m_16_days_VI_Quality_Land/Water_flag,VNP13A1_002_500_m_16_days_VI_Quality_Land/Water_flag_Description,VNP13A1_002_500_m_16_days_VI_Quality_Possible_snow/ice,VNP13A1_002_500_m_16_days_VI_Quality_Possible_snow/ice_Description,VNP13A1_002_500_m_16_days_VI_Quality_Possible_shadow,VNP13A1_002_500_m_16_days_VI_Quality_Possible_shadow_Description
India,1,30.9,75.8,2013-01-09,h24v05,2183.0,1209.0,0.4099,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-01-17,h24v05,2183.0,1209.0,0.4155,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-01-25,h24v05,2183.0,1209.0,0.4739,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-02-02,h24v05,2183.0,1209.0,0.4739,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-02-10,h24v05,2183.0,1209.0,0.4648,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-02-18,h24v05,2183.0,1209.0,0.5037,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-02-26,h24v05,2183.0,1209.0,0.5037,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-03-06,h24v05,2183.0,1209.0,0.4862,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-03-14,h24v05,2183.0,1209.0,0.4894,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-03-22,h24v05,2183.0,1209.0,0.4894,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-03-30,h24v05,2183.0,1209.0,0.4553,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-04-07,h24v05,2183.0,1209.0,0.3857,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-04-15,h24v05,2183.0,1209.0,0.3877,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-04-23,h24v05,2183.0,1209.0,0.3877,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-05-01,h24v05,2183.0,1209.0,0.3694,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-05-09,h24v05,2183.0,1209.0,0.3112,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-05-17,h24v05,2183.0,1209.0,0.3112,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-05-25,h24v05,2183.0,1209.0,0.2818,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-06-02,h24v05,2183.0,1209.0,0.2818,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-06-10,h24v05,2183.0,1209.0,0.3723,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-06-18,h24v05,2183.0,1209.0,0.4032,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-06-26,h24v05,2183.0,1209.0,0.4032,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-07-04,h24v05,2183.0,1209.0,0.3835,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-07-12,h24v05,2183.0,1209.0,0.4817,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-07-20,h24v05,2183.0,1209.0,0.47,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-07-28,h24v05,2183.0,1209.0,0.47,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-08-05,h24v05,2183.0,1209.0,0.7141,35289.0,0b1000100111011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
India,1,30.9,75.8,2013-08-13,h24v05,2183.0,1209.0,0.5329,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-08-21,h24v05,2183.0,1209.0,0.5329,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-08-29,h24v05,2183.0,1209.0,0.5094,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-09-06,h24v05,2183.0,1209.0,0.5047,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-09-14,h24v05,2183.0,1209.0,0.5047,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-09-22,h24v05,2183.0,1209.0,0.3893,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-09-30,h24v05,2183.0,1209.0,0.4793,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-10-08,h24v05,2183.0,1209.0,0.4793,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-10-16,h24v05,2183.0,1209.0,0.4369,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-10-24,h24v05,2183.0,1209.0,0.2072,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-11-01,h24v05,2183.0,1209.0,0.4076,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-11-09,h24v05,2183.0,1209.0,0.4076,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-11-17,h24v05,2183.0,1209.0,0.3537,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-11-25,h24v05,2183.0,1209.0,0.3537,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-12-03,h24v05,2183.0,1209.0,0.3842,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-12-11,h24v05,2183.0,1209.0,0.3842,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-12-19,h24v05,2183.0,1209.0,0.3517,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2013-12-27,h24v05,2183.0,1209.0,0.3517,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-01-01,h24v05,2183.0,1209.0,0.3517,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-01-09,h24v05,2183.0,1209.0,0.4367,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-01-17,h24v05,2183.0,1209.0,0.4367,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-01-25,h24v05,2183.0,1209.0,0.4925,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-02-02,h24v05,2183.0,1209.0,0.4925,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-02-10,h24v05,2183.0,1209.0,0.4303,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-02-18,h24v05,2183.0,1209.0,0.481,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-02-26,h24v05,2183.0,1209.0,0.5125,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-03-06,h24v05,2183.0,1209.0,0.5125,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-03-14,h24v05,2183.0,1209.0,0.4943,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-03-22,h24v05,2183.0,1209.0,0.4082,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-03-30,h24v05,2183.0,1209.0,0.4242,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-04-07,h24v05,2183.0,1209.0,0.4242,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-04-15,h24v05,2183.0,1209.0,0.3923,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-04-23,h24v05,2183.0,1209.0,0.3882,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-05-01,h24v05,2183.0,1209.0,0.3504,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-05-09,h24v05,2183.0,1209.0,0.3504,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-05-17,h24v05,2183.0,1209.0,0.3885,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-05-25,h24v05,2183.0,1209.0,0.3885,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-06-02,h24v05,2183.0,1209.0,0.3061,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-06-10,h24v05,2183.0,1209.0,0.2897,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-06-18,h24v05,2183.0,1209.0,0.2595,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-06-26,h24v05,2183.0,1209.0,0.3383,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-07-04,h24v05,2183.0,1209.0,0.3383,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-07-12,h24v05,2183.0,1209.0,0.3956,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-07-20,h24v05,2183.0,1209.0,0.4727,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-07-28,h24v05,2183.0,1209.0,0.4727,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-08-05,h24v05,2183.0,1209.0,0.4935,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-08-13,h24v05,2183.0,1209.0,0.4935,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-08-21,h24v05,2183.0,1209.0,0.4924,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-08-29,h24v05,2183.0,1209.0,0.562,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-09-06,h24v05,2183.0,1209.0,0.52,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-09-14,h24v05,2183.0,1209.0,0.4692,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-09-22,h24v05,2183.0,1209.0,0.4692,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-09-30,h24v05,2183.0,1209.0,0.5203,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-10-08,h24v05,2183.0,1209.0,0.5203,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-10-16,h24v05,2183.0,1209.0,0.4929,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-10-24,h24v05,2183.0,1209.0,0.4135,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-11-01,h24v05,2183.0,1209.0,0.197,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-11-09,h24v05,2183.0,1209.0,0.197,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-11-17,h24v05,2183.0,1209.0,0.4173,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-11-25,h24v05,2183.0,1209.0,0.3006,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-12-03,h24v05,2183.0,1209.0,0.3006,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-12-11,h24v05,2183.0,1209.0,0.4608,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-12-19,h24v05,2183.0,1209.0,0.4608,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2014-12-27,h24v05,2183.0,1209.0,0.3822,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-01-01,h24v05,2183.0,1209.0,0.3796,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-01-09,h24v05,2183.0,1209.0,0.3796,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-01-17,h24v05,2183.0,1209.0,0.4317,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-01-25,h24v05,2183.0,1209.0,0.4317,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-02-02,h24v05,2183.0,1209.0,0.5148,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-02-10,h24v05,2183.0,1209.0,0.4945,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-02-18,h24v05,2183.0,1209.0,0.5072,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-02-26,h24v05,2183.0,1209.0,0.5072,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-03-06,h24v05,2183.0,1209.0,0.4956,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-03-14,h24v05,2183.0,1209.0,0.497,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-03-22,h24v05,2183.0,1209.0,0.497,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-03-30,h24v05,2183.0,1209.0,0.3582,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-04-07,h24v05,2183.0,1209.0,0.3786,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-04-15,h24v05,2183.0,1209.0,0.3786,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
India,1,30.9,75.8,2015-04-23,h24v05,2183.0,1209.0,0.3812,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
