Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13A2_061_Line_Y_1km,MOD13A2_061_Sample_X_1km,MOD13A2_061__1_km_16_days_NDVI,MOD13A2_061__1_km_16_days_VI_Quality,MOD13A2_061__1_km_16_days_VI_Quality_bitmask,MOD13A2_061__1_km_16_days_VI_Quality_MODLAND,MOD13A2_061__1_km_16_days_VI_Quality_MODLAND_Description,MOD13A2_061__1_km_16_days_VI_Quality_VI_Usefulness,MOD13A2_061__1_km_16_days_VI_Quality_VI_Usefulness_Description,MOD13A2_061__1_km_16_days_VI_Quality_Aerosol_Quantity,MOD13A2_061__1_km_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13A2_061__1_km_16_days_VI_Quality_Adjacent_cloud_detected,MOD13A2_061__1_km_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13A2_061__1_km_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13A2_061__1_km_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A2_061__1_km_16_days_VI_Quality_Mixed_Clouds,MOD13A2_061__1_km_16_days_VI_Quality_Mixed_Clouds_Description,MOD13A2_061__1_km_16_days_VI_Quality_Land/Water_Mask,MOD13A2_061__1_km_16_days_VI_Quality_Land/Water_Mask_Description,MOD13A2_061__1_km_16_days_VI_Quality_Possible_snow/ice,MOD13A2_061__1_km_16_days_VI_Quality_Possible_snow/ice_Description,MOD13A2_061__1_km_16_days_VI_Quality_Possible_shadow,MOD13A2_061__1_km_16_days_VI_Quality_Possible_shadow_Description
Iran,19,36.3,59.5,2012-09-29,h22v05,443.0,954.0,0.1414,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2012-10-15,h22v05,443.0,954.0,0.0996,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2012-10-31,h22v05,443.0,954.0,0.1354,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2012-11-16,h22v05,443.0,954.0,0.1289,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2012-12-02,h22v05,443.0,954.0,0.1104,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2012-12-18,h22v05,443.0,954.0,0.1264,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-01-01,h22v05,443.0,954.0,0.0955,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-01-17,h22v05,443.0,954.0,0.0892,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-02-02,h22v05,443.0,954.0,0.108,2372.0,0b0000100101000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-02-18,h22v05,443.0,954.0,0.0862,2372.0,0b0000100101000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-03-06,h22v05,443.0,954.0,0.0021,19486.0,0b0100110000011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality (0111),0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Iran,19,36.3,59.5,2013-03-22,h22v05,443.0,954.0,0.1268,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-04-07,h22v05,443.0,954.0,0.1507,2441.0,0b0000100110001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-04-23,h22v05,443.0,954.0,0.2319,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-05-09,h22v05,443.0,954.0,0.2214,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-05-25,h22v05,443.0,954.0,0.1838,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-06-10,h22v05,443.0,954.0,0.1952,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-06-26,h22v05,443.0,954.0,0.1773,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-07-12,h22v05,443.0,954.0,0.1889,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-07-28,h22v05,443.0,954.0,0.1645,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-08-13,h22v05,443.0,954.0,0.1897,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-08-29,h22v05,443.0,954.0,0.1587,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-09-14,h22v05,443.0,954.0,0.1563,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-09-30,h22v05,443.0,954.0,0.1459,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-10-16,h22v05,443.0,954.0,0.1572,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-11-01,h22v05,443.0,954.0,0.1599,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-11-17,h22v05,443.0,954.0,0.1045,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-12-03,h22v05,443.0,954.0,0.1134,2061.0,0b0000100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2013-12-19,h22v05,443.0,954.0,0.09,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-01-01,h22v05,443.0,954.0,0.0892,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-01-17,h22v05,443.0,954.0,0.1102,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-02-02,h22v05,443.0,954.0,0.0778,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-02-18,h22v05,443.0,954.0,0.0876,2372.0,0b0000100101000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-03-06,h22v05,443.0,954.0,0.109,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-03-22,h22v05,443.0,954.0,0.1098,2372.0,0b0000100101000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-04-07,h22v05,443.0,954.0,0.191,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-04-23,h22v05,443.0,954.0,0.1629,2372.0,0b0000100101000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-05-09,h22v05,443.0,954.0,0.1998,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-05-25,h22v05,443.0,954.0,0.1969,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-06-10,h22v05,443.0,954.0,0.1635,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-06-26,h22v05,443.0,954.0,0.1525,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-07-12,h22v05,443.0,954.0,0.1606,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-07-28,h22v05,443.0,954.0,0.1518,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-08-13,h22v05,443.0,954.0,0.1643,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-08-29,h22v05,443.0,954.0,0.1527,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-09-14,h22v05,443.0,954.0,0.1564,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-09-30,h22v05,443.0,954.0,0.1676,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-10-16,h22v05,443.0,954.0,0.1473,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-11-01,h22v05,443.0,954.0,0.1417,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-11-17,h22v05,443.0,954.0,0.1026,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-12-03,h22v05,443.0,954.0,0.113,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2014-12-19,h22v05,443.0,954.0,0.1202,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-01-01,h22v05,443.0,954.0,0.1017,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-01-17,h22v05,443.0,954.0,0.1055,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-02-02,h22v05,443.0,954.0,0.0967,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality (0110),0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-02-18,h22v05,443.0,954.0,0.1032,2372.0,0b0000100101000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-03-06,h22v05,443.0,954.0,0.1256,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-03-22,h22v05,443.0,954.0,0.1311,2317.0,0b0000100100001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-04-07,h22v05,443.0,954.0,0.1904,2061.0,0b0000100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-04-23,h22v05,443.0,954.0,0.1902,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-05-09,h22v05,443.0,954.0,0.1791,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-05-25,h22v05,443.0,954.0,0.1952,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-06-10,h22v05,443.0,954.0,0.1947,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-06-26,h22v05,443.0,954.0,0.1723,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-07-12,h22v05,443.0,954.0,0.1867,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-07-28,h22v05,443.0,954.0,0.1794,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-08-13,h22v05,443.0,954.0,0.1695,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-08-29,h22v05,443.0,954.0,0.1534,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-09-14,h22v05,443.0,954.0,0.1628,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-09-30,h22v05,443.0,954.0,0.1802,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-10-16,h22v05,443.0,954.0,0.1668,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-11-01,h22v05,443.0,954.0,0.1422,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-11-17,h22v05,443.0,954.0,0.1462,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2015-12-03,h22v05,443.0,954.0,0.1114,34961.0,0b1000100010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Iran,19,36.3,59.5,2015-12-19,h22v05,443.0,954.0,0.1,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-01-01,h22v05,443.0,954.0,0.1,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-01-17,h22v05,443.0,954.0,0.1102,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-02-02,h22v05,443.0,954.0,0.1098,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-02-18,h22v05,443.0,954.0,0.1316,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-03-05,h22v05,443.0,954.0,0.1566,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-03-21,h22v05,443.0,954.0,0.1821,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-04-06,h22v05,443.0,954.0,0.1836,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-04-22,h22v05,443.0,954.0,0.2103,2372.0,0b0000100101000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-05-08,h22v05,443.0,954.0,0.2024,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-05-24,h22v05,443.0,954.0,0.1779,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-06-09,h22v05,443.0,954.0,0.2152,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-06-25,h22v05,443.0,954.0,0.188,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-07-11,h22v05,443.0,954.0,0.1656,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-07-27,h22v05,443.0,954.0,0.1734,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-08-12,h22v05,443.0,954.0,0.1947,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-08-28,h22v05,443.0,954.0,0.1853,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-09-13,h22v05,443.0,954.0,0.1659,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-09-29,h22v05,443.0,954.0,0.1731,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-10-15,h22v05,443.0,954.0,0.1582,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-10-31,h22v05,443.0,954.0,0.1312,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-11-16,h22v05,443.0,954.0,0.1097,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-12-02,h22v05,443.0,954.0,0.0942,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2016-12-18,h22v05,443.0,954.0,0.1007,2061.0,0b0000100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2017-01-01,h22v05,443.0,954.0,0.0959,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Iran,19,36.3,59.5,2017-01-17,h22v05,443.0,954.0,0.0996,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
